Version     :: 0.0.11.0
DateTime    :: 11/7/2023 01:41:36 AM
RegExType   :: Power :: Assume
RegExString :: \((?<time>\d*\:\d*\:\d*)\)\W*(?<source>.*?) (?<type>assume)s? [\Wa]?(?<ability>.*)[\.!]

Time     : Value_Type : Source                    : Target                    : Ability                   : Event_type   : Event_detail : Value 
01:44:03 : assume     : tickles                   :                           : Offensive Stance          :              :              :       
01:44:06 : assume     : tickles                   :                           : Offensive Stance          :              :              :       
01:44:06 : assume     : Sax                       :                           : Offensive Stance          :              :              :       
01:44:07 : assume     : Moony                     :                           : Defensive Stance          :              :              :       
01:44:08 : assume     : champagne                 :                           : Defensive Stance          :              :              :       
01:44:09 : assume     : Prodriver                 :                           : new shape                 :              :              :       
01:44:09 : assume     : Prodriver                 :                           : new shape                 :              :              :       
01:44:10 : assume     : You                       :                           : Defensive Stance          :              :              :       
01:44:14 : assume     : You                       :                           : Offensive Stance          :              :              :       
01:44:14 : assume     : You                       :                           : Precise Stance            :              :              :       
01:44:14 : assume     : tickles                   :                           : Offensive Stance          :              :              :       
01:44:15 : assume     : Uther                     :                           : Offensive Stance          :              :              :       
01:44:18 : assume     : CloudA                    :                           : Precise Stance            :              :              :       
01:44:18 : assume     : CloudA                    :                           : Offensive Stance          :              :              :       
01:44:19 : assume     : Uther                     :                           : Offensive Stance          :              :              :       
01:44:25 : assume     : LDSU                      :                           : Offensive Stance          :              :              :       
01:44:26 : assume     : Sax                       :                           : Offensive Stance          :              :              :       
01:44:28 : assume     : Sasss                     :                           : Offensive Stance          :              :              :       
01:44:28 : assume     : YEP                       :                           : Offensive Stance          :              :              :       
01:44:30 : assume     : yunT                      :                           : Offensive Stance          :              :              :       
01:44:30 : assume     : XJY                       :                           : Defensive Stance          :              :              :       
01:44:30 : assume     : EarthZS                   :                           : Offensive Stance          :              :              :       
01:44:30 : assume     : XJY                       :                           : Offensive Stance          :              :              :       
01:44:30 : assume     : FYms                      :                           : Offensive Stance          :              :              :       
01:44:30 : assume     : xxOxx                     :                           : Offensive Stance          :              :              :       
01:44:31 : assume     : eka                       :                           : Offensive Stance          :              :              :       
